title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
삼국지 간신이 되다,#삼국지#전쟁#빙의#천재,도서출판 청어람,전체이용가,100원/회차 당,몽작(夢作),완결,판타지,3.5만,9.2,전체 353,전체 7,24.04.15,25장
이세계에 용사가 너무 많다,#차원이동#먼치킨#용병,도서출판 청어람,전체이용가,100원/회차 당,키르슈,완결,판타지,"1,447",10.0,전체 200,전체 2,24.04.15,25장
결혼까지 할 줄은 몰랐어,#현대로맨스#시월드#가족물#운명#다정남#소유욕/독점욕#순정남#재벌남#카리스마남#존댓말남#외유내강#도도녀#걸크러쉬#사이다녀#맞선관계,래이니북스,15세이용가,100원/회차 당,다온향,완결,로맨스,66.2만,10.0,전체 83,전체 325,24.04.15,0장
환생 흑마법사가 살아가는 법,#먼치킨#환생#성장,제이플미디어,전체이용가,100원/회차 당,비정현파,완결,판타지,1.3만,10.0,전체 200,전체 65,24.04.15,25장
오르본 농장의 결혼식,#로맨스판타지#타임슬립#환생물#빙의물#운명#치유물#능글남#다정남#바람둥이#후회남#삼각관계#엉뚱발랄녀#털털녀#유혹녀,폴링인북스,15세이용가,100원/회차 당,베론카,완결,로판,"1,717",10.0,전체 122,전체 1,24.04.15,3장
전 남편 보란듯이 계약결혼,#현대로맨스#계략남#동거물#계약관계#친구>연인#소유욕/독점욕,도서출판그레이스,15세이용가,100원/회차 당,제이에렌,완결,로맨스,"2,184",완결,전체 73,전체 0,24.04.15,3장
5선발이 갑자기 잘 던짐,#스포츠#성장#노력#천재#시스템#야구,에이시스미디어,전체이용가,100원/회차 당,먕그, 연재,현판,13.8만,9.8,전체 183,전체 16,24.04.15,25장
치트키를 전수받음,#아포칼립스#시스템#성장,알에스미디어,전체이용가,100원/회차 당,서아,완결,판타지,"1,972",4.0,전체 117,전체 6,24.04.15,10장
모래판의 천재 돌아이,#스포츠#성장#기타 스포츠,알에스미디어,전체이용가,100원/회차 당,수원불나방,완결,현판,"3,373",9.9,전체 100,전체 2,24.04.15,10장
기후나무,#아포칼립스#생존,알에스미디어,전체이용가,100원/회차 당,이혜부,완결,판타지,"1,047",10.0,전체 100,전체 4,24.04.15,10장
"이리 와, 안아 줄게",#현대로맨스#재회물#재벌남#다정남#상처녀,작가컴퍼니,15세이용가,100원/회차 당,이정은,완결,로맨스,"3,035",완결,전체 112,전체 0,24.04.15,3장
만능 투자 재벌 3세!,#경영/기업#환생#재벌,에필로그,전체이용가,100원/회차 당,흑곰,완결,현판,25.7만,9.6,전체 200,전체 56,24.04.14,25장
눈먼 공작과 약혼했다,#로맨스판타지#환생물#신데렐라#까칠남#능글남#상처남#소유욕/독점욕#능력녀#엉뚱발랄녀#외유내강#계약관계#갑을관계#로맨틱코미디#개그물#치유물,디앤씨미디어,전체이용가,100원/회차 당,콩작,완결,로판,"1,231.7만",9.9,전체 161,"전체 9,359",24.04.14,0장
신선대정,#선계#성장#책사,판오름,전체이용가,100원/회차 당,언귀정전,매일 연재,무협,14.2만,9.8,전체 393,전체 35,24.04.14,20장
연애는 비밀입니까,#현대로맨스#사내연애#연예계물#속도위반#유혹남#사이다남#능력남#재벌남#능력녀#자상녀#걸크러쉬#로맨틱코미디#권선징악,리케,15세이용가,100원/회차 당,정경하,완결,로맨스,120.1만,10.0,전체 78,전체 967,24.04.13,0장
남편 해고 [외전 선공개],#몸정>맘정#후회남#소유욕/독점욕#상처녀#오해물,북팔,15세이용가,100원/회차 당,미세스한,완결,로맨스,2만,7.4,전체 97,전체 6,24.04.13,4장
가짜 임신,#계약관계#몸정>맘정#상처녀#재벌남,북팔,15세이용가,100원/회차 당,해엘,완결,로맨스,"4,551",10.0,전체 70,전체 2,24.04.13,5장
성세봉가,#계약관계#복수물#빙의물,원스토어북스,15세이용가,100원/회차 당,소칠야,완결,로맨스,4.1만,10.0,전체 439,전체 1,24.04.12,15장
나폴레옹의 천재 아들이 되었다,#대체역사#환생#빙의#천재#전쟁#실존인물#군인,문피아,전체이용가,100원/회차 당,기신,완결,판타지,3.6만,10.0,전체 548,전체 563,24.04.12,29장
"삼국지, 고순의 몸에 빙의했다",#대체역사#삼국지#빙의#전쟁#먼치킨#고인물#깽판#군인,문피아,전체이용가,100원/회차 당,백마장사,완결,판타지,3.4만,완결,전체 200,전체 1,24.04.12,25장
시간 만수르,#회사원#성장#노력#천재,문피아,전체이용가,100원/회차 당,뜨겔,완결,현판,2.6만,10.0,전체 150,전체 5,24.04.12,27장
헬망국 5왕자로 살아남기,#환생#전쟁#생존#깽판#빙의#먼치킨#시스템#영지#천재#노력#성장#왕족/귀족#검사,문피아,전체이용가,100원/회차 당,스또리,완결,판타지,5.4만,10.0,전체 203,전체 20,24.04.12,25장
마도魔刀,#정통#복수#귀환#먼치킨#객잔무협#검#낭인#협객,문피아,전체이용가,100원/회차 당,겨루,완결,무협,1.1만,10.0,전체 149,전체 5,24.04.12,25장
초전도체로 세계재벌,#먼치킨,원스토어북스,전체이용가,100원/회차 당,종이노트,완결,현판,28.2만,9.6,전체 250,전체 48,24.04.12,25장
후회가 우리를 살게 한다면,#로맨스판타지#재회물#성장물#먼치킨#첫사랑#운명#초월적존재#능글남#상처녀#친구>연인#치유물,연담,전체이용가,100원/회차 당,권도윤,수~일 연재,로판,133.4만,9.7,전체 189,"전체 1,805",24.04.12,0장
피접 : 붉은 속박,#로맨스판타지#궁정로맨스,플로린,15세이용가,100원/회차 당,mucury,완결,로맨스,457,10.0,전체 115,전체 0,24.04.12,3장
닥치고 결혼,#현대로맨스#사내연애#원나잇#카리스마남#재벌남#오만남#능글남#까칠남#능력녀#까칠녀,romantique,15세이용가,100원/회차 당,홍영,완결,로맨스,"1,407",10.0,전체 37,전체 0,24.04.12,2장
여주인 줄 알았던 그에게 쫓기고 있다,#친구>연인#계략남#로맨틱코미디#빙의물,에이템포미디어,전체이용가,100원/회차 당,오단로봇,완결,로판,"1,765",10.0,전체 123,전체 0,24.04.12,5장
마음이 남긴 자리,#현대로맨스#동거물#달달물#재회물#계약관계#애잔물#소유욕/독점욕#오해물#첫사랑#집착남#다정남#능력남#후회남#직진남#다정녀,romantique,15세이용가,100원/회차 당,에코즈,완결,로맨스,"2,821",완결,전체 74,전체 0,24.04.12,4장
배덕한 환승,#현대로맨스#신파#애잔물#소유욕/독점욕#원나잇#몸정>맘정#삼각관계#신분차이#집착남#유혹남#절륜남#재벌남#능글남#직진남#상처녀,romantique,15세이용가,100원/회차 당,마두필,완결,로맨스,381,완결,전체 37,전체 0,24.04.12,2장
차원넘어 인생대박,#경영/기업#복수#재벌#회귀#시스템,Arete,전체이용가,100원/회차 당,이강민, 연재,현판,2.7만,6.1,전체 161,전체 13,24.04.12,25장
욕망의 덫,#현대로맨스#소유욕/독점욕#몸정>맘정#속도위반#나이차커플#집착남#나쁜남자#오만남#상처녀#까칠녀,romantique,15세이용가,100원/회차 당,해소하,완결,로맨스,"2,642",완결,전체 64,전체 0,24.04.12,4장
"안녕, 벚꽃",#현대로맨스,플로린,15세이용가,100원/회차 당,해화,완결,로맨스,"3,325",10.0,전체 83,전체 4,24.04.12,5장
장환,#환생물#복수물#동양풍#사이다녀,원스토어북스,전체이용가,100원/회차 당,겨울버들잎,완결,로맨스,24.6만,10.0,전체 418,전체 34,24.04.12,20장
장주,#동양풍#회귀물#능력녀#계략녀#능력남#직진남,판오름,전체이용가,100원/회차 당,윈지,완결,로맨스,21.9만,10.0,전체 412,전체 104,24.04.12,25장
집착의 끝에서,#재벌남#복수물#상처녀,툰플러스,15세이용가,100원/회차 당,모리미,완결,로맨스,1.9만,10.0,전체 67,전체 2,24.04.12,3장
야한 거래,#현대로맨스#나이차커플#몸정>맘정#계약관계#갑을관계#상처녀#소유욕/독점욕#절륜남#후회남#집착남#첫사랑#동거물#계략남,툰플러스,15세이용가,100원/회차 당,꼬요꼬요,완결,로맨스,2.8만,9.8,전체 78,전체 1,24.04.12,4장
코인 후 기사단 퇴직합니다,#성장#천재#영지,노벨피아,전체이용가,100원/회차 당,지아잔틴,완결,판타지,1.4만,9.3,전체 188,전체 37,24.04.12,15장
삼팔 [BL][19세 완전판],#현대물#피폐물#할리킹#계약관계#조직/암흑가#상처수#능글공#집착공#까칠공#강공#재벌공,페퍼민트,19세이용가,100원/회차 당,구월,완결,BL,2.2만,10.0,전체 136,전체 31,24.04.12,3장
[BL]납치한 공주님이 이상해!,#판타지물#나이차커플#미인공#강공#집착공#연하공#짝사랑공#존댓말공#상처공#다정수#무심수#능력수#차원이동물#왕족/귀족#환생물,온글미디어,15세이용가,100원/회차 당,네뷸라,완결,BL,"3,558",10.0,전체 132,전체 1,24.04.11,3장
킬 유어 달링,#첫사랑#재회물#정략결혼#다정남#상처녀#오해물#재벌남#소유욕/독점욕#능력남#직진남#능력녀#걸크러쉬,페퍼민트,전체이용가,100원/회차 당,형 광팬,완결,로맨스,751,완결,전체 63,전체 0,24.04.11,3장
사망 집착 엔딩은 싫습니다,#로맨스판타지#소유욕/독점욕#상처녀#중세물#차원이동#차원이동물#역하렘#상처남#권선징악,고렘팩토리,전체이용가,100원/회차 당,청파도, 연재,로판,39.7만,9.9,전체 139,전체 908,24.04.11,5장
오빠 말고 짐승남,#현대로맨스#재회물#재벌남#계략남#직진남#사이다남#첫사랑#순진녀,와이엠북스,15세이용가,100원/회차 당,최팡팡,완결,로맨스,92.7만,9.8,전체 87,전체 271,24.04.11,0장
남주의 여동생은 오늘도 서럽다,#남장여자물#카리스마남#상처남#츤데레남#다정녀#상처녀#엉뚱발랄녀#집착남,디앤씨미디어,전체이용가,100원/회차 당,이안결,완결,로판,"3,845",10.0,전체 169,전체 22,24.04.11,3장
돌아온 황녀 : 숨통을 조여오는 복수의 향연,#가상시대물#동양풍#복수물#신분차이#기억상실#존댓말남#상처녀#권선징악#다정남,북팔,15세이용가,100원/회차 당,자임,완결,로맨스,10.2만,9.8,전체 96,전체 119,24.04.10,5장
내가 키운 악당에게 잡아먹히게 생겼다,#로맨스판타지#가족후회물#계략남#능력녀#엉뚱발랄녀#외유내강#로맨틱코미디#개그물,키다리스튜디오,전체이용가,100원/회차 당,이아나킴, 연재,로판,108.3만,9.6,전체 146,"전체 1,277",24.04.10,0장
빌어먹을 짓 [19세 완전판],#현대로맨스,플로린,19세이용가,100원/회차 당,박온새미로,완결,로맨스,1.4만,10.0,전체 107,전체 4,24.04.09,2장
하늘에 재림할 때 [15세 개정판 / BL] [개정판],#현대물#전문직물#존댓말공#다정수#나이차커플,비엔비컴퍼니,15세이용가,100원/회차 당,태묘연,완결,BL,427,완결,전체 63,전체 0,24.04.09,1장
환생한 영주가 검술도 천재인데 마법까지도 잘 씀,#환생#영지#천재,현나라,전체이용가,100원/회차 당,오천광,화~토 연재,판타지,104.9만,8.9,전체 173,전체 475,24.04.09,10장
대호귀환,#퓨전,스토린랩,전체이용가,100원/회차 당,산수화,완결,무협,1만,10.0,전체 150,전체 1,24.04.09,25장
편리한 아내,#현대로맨스#재회물#갑을관계#계약관계#소유욕/독점욕#몸정>맘정#능력남#재벌남#절륜남#집착남#나쁜남자#무심남#능력녀#평범녀#상처녀,온글미디어,15세이용가,100원/회차 당,와니니,완결,로맨스,"6,235",10.0,전체 65,전체 0,24.04.09,3장
야수무쌍,#퓨전#환생#복수#전쟁#천재#노력#성장#검#협객,제이플미디어,전체이용가,100원/회차 당,양비,월~금 연재,무협,626.7만,9.4,전체 168,"전체 2,000",24.04.09,15장
이혼 후 귀농했더니 손만 대면 터짐,#경영/기업#성장#재벌#천재#노력,kwbooks,전체이용가,100원/회차 당,으끄으끄,월~금 연재,현판,54.3만,9.1,전체 151,전체 374,24.04.09,25장
아내살이,#오해물#소유욕/독점욕#재회물#오만남#후회남#상처녀#신파,북팔,15세이용가,100원/회차 당,서지완,완결,로맨스,1만,10.0,전체 83,전체 1,24.04.09,3장
SSS급 운빨로 무한 레벨업,#먼치킨#아포칼립스,북큐브네트웍스,전체이용가,100원/회차 당,레노벨,완결,현판,8.4만,9.6,전체 204,전체 58,24.04.09,25장
무인도에서 남주를 낚았습니다,#가상시대물#로맨스판타지#차원이동#왕족/귀족#능글남#다정남#순정남#직진남#존댓말남#능력녀#다정녀#로맨틱코미디,텐북,전체이용가,100원/회차 당,흰땃,완결,로판,"7,449",9.8,전체 136,전체 24,24.04.09,3장
불순한 탐애[개정판],#현대로맨스#까칠남#나쁜남자#소유욕/독점욕#후회남#재벌남#능력남#절륜남#대형견남#오만남#냉정남#상처녀#삼각관계#갑을관계#오해물,와이엠북스,15세이용가,100원/회차 당,새벽향기,완결,로맨스,"7,207",10.0,전체 80,전체 0,24.04.09,5장
돌아온 멸문가의 막내공자,#귀환#천재#회귀,코핀커뮤니케이션즈,전체이용가,100원/회차 당,글철인,완결,무협,1.3만,9.0,전체 150,전체 1,24.04.09,25장
"카델, 미지의 섬",#생존#학원#학생#성장,contentshera,전체이용가,100원/회차 당,DI귿,월~금 연재,현판,1만,9.8,전체 202,전체 5,24.04.09,25장
유난히 너와는 [BL],#학원물#캠퍼스물#오해물#까칠공#연하공#다정공#존댓말공#까칠수#배틀연애#달달물#일상물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,왕해나,완결,BL,"1,253",완결,전체 103,전체 0,24.04.09,3장
싱어킹 : 천 개의 목소리,#전문직#환생#방송#천재#성장#가수,판시아,전체이용가,100원/회차 당,박선우,월~금 연재,현판,106.5만,8.8,전체 195,전체 467,24.04.08,0장
화원에 잠긴 꽃,#궁정로맨스#회귀물#가상시대물#동양풍,온글미디어,전체이용가,100원/회차 당,서여월,완결,로맨스,243,완결,전체 61,전체 0,24.04.08,3장
"스타셰프, 분식점 아들되다",#먹방/요리#천재#요리사#학생#빙의#경영/기업,문피아,전체이용가,100원/회차 당,맛있는요리,완결,현판,1만,10.0,전체 136,전체 5,24.04.08,25장
이 독일은 총통이 필요해요,#대체역사#천재#전쟁#먼치킨#실존인물#군인#영지#깽판#차원이동,문피아,전체이용가,100원/회차 당,명원(命元),완결,판타지,9.2만,10.0,전체 248,전체 118,24.04.08,25장
연재 중단한 소설이 대박나 있었다,#작가#천재#성장#착각#고인물,문피아,전체이용가,100원/회차 당,따상,완결,현판,8.1만,9.6,전체 175,전체 63,24.04.08,25장
너는 최강의 빙의자님!,#게임#먼치킨#검사#천재#빙의#성장#고인물,kwbooks,전체이용가,100원/회차 당,헤픈로그,월~금 연재,판타지,26.1만,9.8,전체 149,전체 543,24.04.08,10장
몽중연가,#동양풍#궁정로맨스#로맨스판타지#복수물#능글남#왕족/귀족#집착남#후회남#외유내강#상처녀#삼각관계,엠스토리허브,15세이용가,100원/회차 당,새벽나들이,완결,로맨스,9.2만,9.9,전체 90,전체 181,24.04.08,3장
돈걱정 없는 현대 마법사,#경영/기업#귀환#먼치킨#천재#성장#재벌,에이시스미디어,전체이용가,100원/회차 당,앗싸이다,완결,현판,11.5만,7.1,전체 176,전체 28,24.04.08,25장
퓨전삼국지 천하를 화평하게 하라!,#차원이동#삼국지#대체역사#전쟁#생존#빙의#먼치킨#영웅/신화#노력#성장#왕족/귀족#정치가#군인#만능,스카이미디어,전체이용가,100원/회차 당,김현빈, 연재,판타지,10.4만,9.6,전체 252,전체 166,24.04.08,25장
우리 아빠는 헌터 아카데미 선생님,#육아#먼치킨#학원,영상출판미디어,전체이용가,100원/회차 당,십일마,완결,현판,1.6만,9.0,전체 175,전체 1,24.04.08,25장
무당귀향비록,#퓨전#도사#무당#성장,영상출판미디어,전체이용가,100원/회차 당,태을,완결,무협,"4,792",완결,전체 159,전체 0,24.04.08,25장
"암행어사, 드래곤을 줍다",#가상시대물#차원이동#초월적존재#권선징악#인외존재#나이차커플#여공남수#츤데레남#조신남#능력남#동정남#철벽남#연하남#능력녀#사이다녀,루체,15세이용가,100원/회차 당,상큼버터바,완결,로판,488,10.0,전체 130,전체 2,24.04.08,2장
넌 거짓말도 참 예쁘게 하더라,#로맨스판타지,로크미디어,15세이용가,100원/회차 당,은해린,완결,로판,349,7.8,전체 118,전체 0,24.04.08,3장
인류보호회사,#미스테리#SF#생존#성장,노벨피아,전체이용가,100원/회차 당,짤짤이,완결,현판,3.2만,9.9,전체 194,전체 75,24.04.08,15장
붉은 목화,#동양풍#궁정로맨스#권선징악#신분차이#첫사랑#능력남#직진남#동정남#계략남#카리스마남#순정녀#순진녀#외유내강#성장물#신파,필연매니지먼트,15세이용가,100원/회차 당,봄땅,완결,로맨스,"1,055",10.0,전체 93,전체 0,24.04.08,3장
"내 남편을, 네게 줄게",#현대로맨스#로맨틱코미디#대형견남#능력남#후회남#운명#회귀물#계약관계#직진남#재벌녀#계략녀,고렘팩토리,15세이용가,100원/회차 당,설혜인,완결,로맨스,104.8만,9.4,전체 109,전체 671,24.04.07,0장
죽을 땐 아프지 않았으면 좋겠어,#로맨스판타지#성장물#첫사랑#운명#순정남#짝사랑남#외유내강#순정녀#왕족/귀족#친구>연인#소꿉친구#신분차이#쌍방삽질#치유물#짝사랑녀,에이템포미디어,전체이용가,100원/회차 당,류희온,완결,로판,68.3만,9.7,전체 165,"전체 1,105",24.04.06,0장
[BL] 무협 게임 속 병약한 스승이 되었다,#무협물#게임물#차원이동물#첫사랑#미남공#광공#까칠공#상처공#능력수#상처수#무심수#서브공있음#시리어스물,누온미디어,전체이용가,100원/회차 당,꽃비05,완결,BL,33.7만,9.6,전체 113,전체 333,24.04.06,0장
삼천의 밤 [19세 완전판][BL],#서양풍#시리어스물#신분차이#왕족/귀족#집착공#후회공#계략공#우월수#냉혈수#까칠수#무심수,디앤씨미디어,19세이용가,100원/회차 당,아마릴리아,완결,BL,"3,265",완결,전체 260,전체 1,24.04.06,3장
돈으로 흥하는 회귀 은행원,#전문직#회귀,북큐브네트웍스,전체이용가,100원/회차 당,글먹과글망,완결,현판,3.5만,9.1,전체 182,전체 7,24.04.05,25장
비밀을 들키지 말 것,#현대로맨스#수사물#복수물#까칠남#능글남#다정남#소유욕/독점욕#계략녀#외유내강#상처녀#권선징악#드라마,연담,15세이용가,100원/회차 당,은미수,완결,로맨스,119만,9.8,전체 87,"전체 1,202",24.04.05,0장
꽃길만 걷는 아이돌,#회귀#성장#가수,도서출판 청어람,전체이용가,100원/회차 당,김태진,완결,현판,2.1만,4.6,전체 300,전체 2,24.04.05,25장
파멸 속에서 나를 구원하소서,#로맨스판타지#회귀물#가상시대물#운명#인외존재#소유욕/독점욕#왕족/귀족#존댓말남#무심남#냉정남#외유내강#능력녀#걸크러쉬#사이다녀#상처녀,디씨씨이엔티주식회사,15세이용가,100원/회차 당,하이픈,완결,로판,913,완결,전체 150,전체 1,24.04.05,3장
결혼 구속,#몸정>맘정#츤데레남#후회남#계약관계#상처녀,북팔,15세이용가,100원/회차 당,오드리,완결,로맨스,7.2만,9.5,전체 66,전체 9,24.04.05,5장
차 비서의 더블 스캔들,#현대로맨스#사내연애#소유욕/독점욕#원나잇#신분차이#카리스마남#집착남#능력남#재벌남#오만남#상처남#철벽녀#무심녀,romantique,15세이용가,100원/회차 당,식스,완결,로맨스,"1,645",10.0,전체 37,전체 0,24.04.05,2장
판타지 세계 속 바바리안으로 살아가기,#빙의#먼치킨#차원이동#착각#영웅/신화#만능#검사,스토리위즈,전체이용가,100원/회차 당,파란영,매일 연재,판타지,611.9만,9.6,전체 211,"전체 5,413",24.04.05,10장
내가 너무 크다,#먼치킨#성장,코핀커뮤니케이션즈,전체이용가,100원/회차 당,섬마을김씨,완결,현판,1.8만,9.9,전체 203,전체 12,24.04.05,25장
아내 공략,#현대로맨스,로크미디어,15세이용가,100원/회차 당,샤랄릴리유,완결,로맨스,"5,563",10.0,전체 65,전체 0,24.04.05,3장
위태로운 결혼,#현대로맨스,플로린,15세이용가,100원/회차 당,유카,완결,로맨스,"1,328",완결,전체 73,전체 0,24.04.05,4장
1교시. 아이돌 탐구 영역,#전문직#가수#회귀#방송#시스템#천재#노력#성장#조력자,에피루스,전체이용가,100원/회차 당,디어다미,"월, 목, 금, 토, 일 연재",현판,25.1만,9.8,전체 162,전체 281,24.04.04,20장
300년 만에 귀환했다,#게임#귀환#성장#시스템#초능력#이능력#환생#먼치킨,고렘팩토리,전체이용가,100원/회차 당,애모르,"월, 수, 금 연재",판타지,9.9만,9.4,전체 171,전체 42,24.04.04,25장
지옥에서 돌아온 리치삼촌,#차원이동#귀환#먼치킨#성장,고렘팩토리,전체이용가,100원/회차 당,은남,월~금 연재,판타지,6.5만,9.2,전체 197,전체 21,24.04.04,24장
원작이 끝난 뒤 여주인공은,#로맨스판타지#빙의물#오해물#재회물#첫사랑#후회남#오만남#능력남#냉정남#집착남#상처녀#순진녀#무심녀#다정녀#애잔물,폴링인북스,15세이용가,100원/회차 당,시샘달, 연재,로판,"6,337",10.0,전체 141,전체 1,24.04.04,3장
"꽃을 피울 테니 이혼해 주세요, 공작님!",#로맨스판타지#신분차이#계약관계#빙의물#능력남#철벽남#냉정남#능력녀#평범녀,온글미디어,전체이용가,100원/회차 당,이니피스,완결,로판,685,완결,전체 139,전체 1,24.04.03,5장
트리플 플레이 그렉리,#전문직#복수#생존#육아#먼치킨#군인,원더랜드,전체이용가,100원/회차 당,위선호, 연재,현판,4.7만,10.0,전체 230,전체 39,24.04.03,25장
후회 안 하는 회장님,#경영/기업#회귀#육아#천재#노력#성장#조력자#재벌#학생,문피아,전체이용가,100원/회차 당,전장범,월~금 연재,현판,17.7만,9.8,전체 199,전체 31,24.04.03,25장
환생했더니 장영실이었다.,#대체역사#환생#천재#노력#성장#대장장이/생산직#정치가#실존인물,문피아,전체이용가,100원/회차 당,랑몰아,완결,판타지,2만,10.0,전체 150,전체 23,24.04.03,25장
귀농하고 인생대박,#레이드#아포칼립스#정령#육아#시스템#영지#테이밍,문피아,전체이용가,100원/회차 당,서휘영,월~금 연재,판타지,7.9만,8.3,전체 174,전체 32,24.04.03,25장
깜빵에서 레벨업하는 침술명의,#메디컬#전문직#천재#의사,문피아,전체이용가,100원/회차 당,가프,완결,현판,20.1만,9.9,전체 213,전체 82,24.04.03,25장
상속된 남편,#현대로맨스#몸정>맘정#운명#직진남#재벌녀#까칠녀#상처녀#능력남#계약관계#정략결혼,스튜디오예스원,15세이용가,100원/회차 당,검정치마,완결,로맨스,"7,852",10.0,전체 104,전체 0,24.04.03,5장
게임 속 바리스타로 살아남기,#왕족/귀족#망나니#빙의#학원#고인물#먹방/요리,라온이앤엠,전체이용가,100원/회차 당,김원두,완결,판타지,2만,9.8,전체 231,전체 3,24.04.03,25장
회귀한 유격수가 다 씹어먹음,#스포츠#야구#회귀#먼치킨#성장,제이플미디어,전체이용가,100원/회차 당,강우제,완결,현판,4만,7.8,전체 156,전체 7,24.04.03,25장
감정의 주인,#현대로맨스#재회물#짝사랑#나쁜남자#후회남#상처남#능력남#직진남#절륜남#평범녀#상처녀#계약관계#애잔물#잔잔물,작가컴퍼니,15세이용가,100원/회차 당,안나(Anna),완결,로맨스,"2,076",10.0,전체 95,전체 3,24.04.03,7장
현대에 강림한 정령사는 헌터 아이돌,#차원이동#성장#시스템#정령술사#이능력,에이시스미디어,전체이용가,100원/회차 당,온가을달,완결,판타지,1.2만,10.0,전체 250,전체 15,24.04.03,25장
괴인은 히어로 지망중!,#먼치킨#성장#노력#생존,노벨피아,전체이용가,100원/회차 당,딱지30장,완결,현판,"5,703",3.6,전체 200,전체 6,24.04.03,15장
요운당 [완결],#동양풍#가상시대물#복수물#첫사랑#다정남#능력남#운명#존댓말남#순정녀#상처녀#힐링물#권선징악#드라마#퓨전사극,팝콘미디어,전체이용가,100원/회차 당,이동희,완결,로맨스,1.3만,10.0,전체 165,전체 9,24.04.02,5장
고대 가난뱅이가 되다,#로맨스판타지#타임슬립#암투물#가상시대물#걸크러쉬,J.J콘텐츠 미디어,전체이용가,100원/회차 당,쿠쿠, 연재,로판,"4,228",9.6,전체 71,전체 9,24.04.02,5장
[BL]두 번씩이나 이 거지 같은 섬에 떨어지다니,#현대물#오메가버스#다공일수#회귀물#연예계물#달달물#개그물#일상물#다정공#울보공#대형견공#헌신공#까칠공#강공#외유내강수,온글미디어,15세이용가,100원/회차 당,레이저리,완결,BL,3.9만,10.0,전체 180,전체 89,24.04.02,3장
게임에서 소꿉친구에게 고백받았다,#학원물#캠퍼스물#첫사랑#친구>연인#능력남#다정남#짝사랑남#순정남#까칠남#능력녀#다정녀#순진녀#철벽녀#로맨틱코미디#짝사랑,대원씨아이,전체이용가,100원/회차 당,선하민,완결,로맨스,11.5만,10.0,전체 61,전체 272,24.04.02,3장
막장소설 속 악녀의 딸입니다,#육아물#착각물#환생물#막장#카리스마남#츤데레남#능력남#직진남#능력녀#악녀#사이다녀#까칠녀#친구>연인#로맨틱코미디#권선징악,필연매니지먼트,전체이용가,100원/회차 당,녹안,수~일 연재,로판,174.3만,9.8,전체 161,"전체 1,712",24.04.02,0장
[BL]요람과 함께 무덤까지 보내 주세요 외전 [19세 완전판],#회귀물#판타지물#서양풍#개그물#후회공#다정공#능력수#무심수,루체,19세이용가,100원/회차 당,청하운,완결,BL,"1,505",10.0,전체 12,전체 2,24.04.02,0장
속된 풍경 [외전 선공개],#오해물#신데렐라#권선징악#계약관계#원나잇#몸정>맘정#소유욕/독점욕#운명#재벌남#유혹남#절륜남#나쁜남자#후회남#능력녀#유혹녀,누온미디어,15세이용가,100원/회차 당,꽃잠,완결,로맨스,2.8만,10.0,전체 85,전체 2,24.04.02,2장
공돌이도 강해질 수 있나요,#전문직#천재,엠스토리허브,전체이용가,100원/회차 당,경계의정원,완결,현판,4.1만,8.7,전체 327,전체 13,24.04.01,25장
할리우드 아역부터 천재 배우,#회귀#방송#육아#노력#천재#성장#조력자#배우,문피아,전체이용가,100원/회차 당,달콤한Ice,완결,현판,14만,10.0,전체 270,전체 85,24.04.01,25장
[BL] 미친놈들인 줄 알았더니 다정한 놈들인데요? [외전] [19세 완전판],#현대물#오메가버스#오해물#빙의물#다공일수#로맨틱코미디#까칠공#상처수#외유내강수#냉혈공#재벌공#집착공#다정공#능글공,글로번,19세이용가,100원/회차 당,우아한치즈, 연재,BL,"5,094",10.0,전체 10,전체 3,24.04.01,0장
미래기술로 프리 골드라이프,#재벌#하렘#아포칼립스#복수,펜타그램,전체이용가,100원/회차 당,휴화산,월~토 연재,현판,9.9만,8.8,전체 219,전체 21,24.04.01,25장
여름 손님,#현대로맨스#우연한만남#츤데레남#후회남#상처녀,작가컴퍼니,15세이용가,100원/회차 당,이혜율,완결,로맨스,"2,469",10.0,전체 76,전체 0,24.04.01,4장
두 개의 달-세자빈을 찾아라[개정판],#동양풍#다정남#직진남#상처녀,작가컴퍼니,15세이용가,100원/회차 당,진숙,완결,로맨스,"5,986",10.0,전체 160,전체 0,24.04.01,5장
밤을 잊어버린 당신에게,#로맨스판타지#회귀물#왕족/귀족#후회남#능력녀#무심녀#다정녀#기억상실#계약관계#까칠남,파란미디어,전체이용가,100원/회차 당,은유담,완결,로판,541,10.0,전체 146,전체 7,24.04.01,4장
환생영주와 빌런잡는 기사들,#환생#복수#천재#검사#마법사#용병,더파란스튜디오(주),전체이용가,100원/회차 당,달콤한 팝콘,완결,판타지,"9,192",9.7,전체 401,전체 2,24.04.01,25장
처음부터 다시 쓰는 엑스트라,#빙의,제이플미디어,전체이용가,100원/회차 당,김신우,완결,판타지,"9,164",10.0,전체 257,전체 1,24.04.01,25장
나만의 고막남친,#로맨틱코미디#까칠남#다정남#오해물#능력녀#짝사랑,작가컴퍼니,15세이용가,100원/회차 당,이혜율,완결,로맨스,253,완결,전체 84,전체 0,24.04.01,4장
조선을 요리하는 셰프,#대체역사#회귀#먹방/요리,에필로그,전체이용가,100원/회차 당,한만수™,완결,판타지,1.3만,8.5,전체 275,전체 4,24.03.31,25장
